player_id,total_value
2164,9471652
2165,4000000
2166,3200000
2167,6353310
2168,1500000
2169,5450162
2170,5407930
2171,5360230
2172,1305000
2173,805000
2174,805000
2175,3173984
2176,3138576
2177,3099900
2178,1510000
2179,2973956
2180,2230000
2181,1350000
2182,2698296
2183,2682052
2184,2676516
2185,2627400
2186,2620448
2187,10221644
2188,2500000
2189,5000000
2190,9035568
2191,8808726
2192,4100000
2193,2000000
2194,24010000
2195,24000000
2196,18000000
2197,24000000
2198,23350998
2199,22258808
2200,16500000
2201,1770000
2202,1765000
2203,1760000
2204,1758000
2205,1757500
2206,1757500
2207,1757000
2208,1100000
2209,1080000
2210,1080000
2211,1080000
2212,1080000
2213,1080000
2214,21215638
2215,21000000
2216,26000000
2217,15500000
2218,20484332
2219,15055000
2220,10000000
2221,14250000
2222,1595000
2223,795000
2224,3175788
2225,3141964
2226,3135828
2227,3129992
2228,3123920
2229,3070200
2230,495000
2231,495000
2232,495000
2233,495000
2234,495000
2235,3476140
2236,3413520
2237,845000
2238,3261893
2239,3261676
2240,3654808
2241,3593728
2242,3586404
2243,895000
2244,895000
2245,895000
2246,895000
2247,570000
2248,570000
2249,1125000
2250,1670000
2251,1668500
2252,1080000
2253,1080000
2254,1400000
2255,1400000
2256,2750000
2257,1350000
2258,5233638
2259,4500000
2260,17115864
2261,4000000
2262,4000000
2263,11000000
2264,7000000
2265,3095000
2266,14177654
2267,3500000
2268,10500000
2269,10500000
2270,10000000
2271,6600000
2272,12944364
2273,3175288
2274,3114440
2275,3035628
2276,3032528
2277,3013092
2278,7915728
2279,7671000
2280,1907000
2281,7375998
2282,3500000
2283,4000000
2284,2000000
2285,1950000
2286,3780000
2287,1875000
2288,7010820
2289,4815000
2290,1600000
2291,4541936
2292,1100000
2293,1020000
2294,1020000
2295,1020000
2296,1000000
2297,2922208
2298,2915120
2299,720000
2300,2856176
2301,2842520
2302,2828804
2303,2616552
2304,2613992
2305,2594576
2306,645000
2307,645000
2308,1935000
2309,645000
2310,2000000
2311,4000000
2312,6000000
2313,5500000
2314,7247808
2315,3600000
2316,6893968
2317,10502050
2318,15675000
2319,10000000
2320,20000000
2321,10000000
2322,1755000
2323,2340000
2324,1755000
2325,1755000
2326,1755000
2327,1755000
2328,1755000
2329,1050000
2330,1050000
2331,1050000
2332,1560000
2333,505000
2334,495000
2335,18341876
2336,9000000
2337,17630166
2338,17500000
2339,17500000
2340,3057592
2341,3052620
2342,3008392
2343,3008392
2344,3007012
2345,2980560
2346,975000
2347,3235512
2348,3235040
2349,3202596
2350,3191396
2351,3175663
2352,3146608
2353,3114256
2354,895000
2355,3517752
2356,3465592
2357,3454756
2358,3406136
2359,3404124
2360,3397180
2361,1690000
2362,1080000
2363,1080000
2364,1050000
2365,1050000
2366,1050000
2367,5218404
2368,5073852
2369,1250000
2370,4889636
2371,4878196
2372,4704282
2373,4572102
2374,3095000
2375,3030000
2376,3000000
2377,3000000
2378,11787336
2379,2800000
2380,11171314
2381,5500000
2382,6250000
2383,3095000
2384,3095000
2385,12050734
2386,3000000
2387,3000000
2388,3000000
2389,2912356
2390,2905528
2391,720000
2392,720000
2393,2862920
2394,6829970
2395,6554012
2396,3250000
2397,6240410
2398,6236648
2399,4200000
2400,1400000
2401,2700000
2402,2900000
2403,1290000
2404,4948412
2405,2150000
2406,1020000
2407,1000000
2408,3940020
2409,3898000
2410,3857772
2411,3610656
2412,895000
2413,895000
2414,2824252
2415,2815148
2416,2809396
2417,2787768
2418,2757980
2419,645000
2420,645000
2421,645000
2422,2578408
2423,1275000
2424,2529072
2425,630000
2426,2475456
2427,6494972
2428,6334438
2429,4750000
2430,1550000
2431,3050000
2432,1500000
2433,1500000
2434,10000000
2435,19500000
2436,13500000
2437,4500000
2438,13500000
2439,4500000
2440,1755000
2441,1755000
2442,1716000
2443,1714000
2444,570000
2445,570000
2446,4200000
2447,12600000
2448,8279218
2449,8250000
2450,4000000
2451,12000000
2452,15897658
2453,11750000
2454,735000
2455,735000
2456,720000
2457,2826896
2458,2806784
2459,1380000
2460,2734536
2461,2723292
2462,3078360
2463,760000
2464,1510000
2465,2948412
2466,2912356
2467,3366848
2468,3342172
2469,3323141
2470,3257016
2471,805000
2472,805000
2473,805000
2474,1560000
2475,495000
2476,495000
2477,495000
2478,495000
2479,495000
2480,975000
2481,1100000
2482,4366054
2483,4321218
2484,1030000
2485,4082294
2486,4047880
2487,10900732
2488,2600000
2489,10164312
2490,10098348
2491,11847480
2492,8850000
2493,11283012
2494,10525720
2495,10467662
2496,10091351
2497,9867484
2498,2841712
2499,2831964
2500,2777620
2501,2075000
2502,2763952
2503,2748948
2504,2600000
2505,2600000
2506,1300000
2507,5199286
2508,4947817
2509,1200000
2510,3921866
2511,3852996
2512,895000
2513,895000
2514,3528646
2515,895000
2516,895000
2517,895000
2518,3572880
2519,3471180
2520,3412204
2521,850000
2522,2754884
2523,2733376
2524,2690372
2525,2671564
2526,2665428
2527,2653428
2528,2647840
2529,2464284
2530,1230000
2531,1230000
2532,2453392
2533,1200000
2534,1200000
2535,1200000
2536,3000000
2537,5841370
2538,5759578
2539,2750000
2540,1350000
2541,17000000
2542,16447768
2543,16000000
2544,4000000
2545,15359736
2546,15152320
2547,14177654
2548,3500000
2549,1710000
2550,1680000
2551,1665000
2552,1080000
2553,1080000
2554,1080000
2555,1080000
2556,1080000
2557,7500000
2558,14708756
2559,7250000
2560,13471308
2561,3250000
2562,1350000
2563,2677608
2564,2631900
2565,2618464
2566,2610404
2567,2595736
2568,2900224
2569,725000
2570,725000
2571,2882344
2572,720000
2573,720000
2574,720000
2575,805000
2576,805000
2577,805000
2578,795000
2579,3178808
2580,3175288
2581,1000000
2582,3937904
2583,3907152
2584,3875720
2585,3870380
2586,3846263
2587,10049644
2588,7500000
2589,5000000
2590,5000000
2591,9934980
2592,2400000
2593,9377372
2594,4600000
2595,9705642
2596,9590984
2597,9584160
2598,2250000
2599,8601938
2600,2150000
2601,2100000
2602,2025000
2603,2676956
2604,2661516
2605,2622040
2606,2616304
2607,2606628
2608,4744876
2609,4732116
2610,2350000
2611,4673694
2612,4615266
2613,4430972
2614,1105000
2615,4233412
2616,3410832
2617,3309660
2618,826400
2619,805000
2620,3167700
2621,3156112
2622,2959124
2623,3381260
2624,3274332
2625,3261656
2626,3259984
2627,810000
2628,2647832
2629,2641496
2630,2617904
2631,2613008
2632,2605376
2633,2594580
2634,1200000
2635,1200000
2636,1770000
2637,1770000
2638,1770000
2639,1765000
2640,1765000
2641,2500000
2642,4697534
2643,4545640
2644,4471738
2645,1100000
2646,3979325
2647,3809200
2648,10500000
2649,10500000
2650,10000000
2651,6600000
2652,6500000
2653,500000
2654,495500
2655,495000
2656,495000
2657,495000
2658,495000
2659,495000
2660,12882870
2661,12457650
2662,3095000
2663,3095000
2664,3095000
2665,12371612
2666,1225550
2667,6000000
2668,2594576
2669,645000
2670,1935000
2671,1935000
2672,720000
2673,720000
2674,2875844
2675,1420000
2676,2833268
2677,3173984
2678,3138576
2679,3135828
2680,3123920
2681,3114440
2682,3099900
2683,3827312
2684,3745600
2685,3673180
2686,1825000
2687,3619200
2688,4595000
2689,4050000
2690,2025000
2691,2025000
2692,2000000
2693,2025000
2694,2025000
2695,2000000
2696,4000000
2697,2598960
2698,2596604
2699,645000
2700,645000
2701,1935000
2702,4086966
2703,720000
2704,2798620
2705,2794368
2706,1380000
2707,685000
2708,810000
2709,3222068
2710,805000
2711,805000
2712,805000
2713,3190328
2714,3184548
2715,645000
2716,645000
2717,645000
2718,645000
2719,2578408
2720,1765000
2721,1762000
2722,1760000
2723,1760000
2724,1759500
2725,3735876
2726,930000
2727,3593728
2728,3586404
2729,895000
2730,895000
2731,7500000
2732,13000000
2733,12944364
2734,12600108
2735,12517688
2736,9000000
2737,6000000
2738,11780138
2739,11712492
2740,11441910
2741,1935000
2742,645000
2743,645000
2744,645000
2745,645000
2746,2578408
2747,2820596
2748,2819648
2749,2819648
2750,2819280
2751,2816404
2752,3035628
2753,3032528
2754,1510000
2755,3013092
2756,3007012
2757,2973956
2758,3617400
2759,3598862
2760,3596436
2761,895000
2762,895000
2763,895000
2764,895000
2765,2000000
2766,7697356
2767,1750000
2768,6841930
2769,6779798
2770,6453660
2771,6400562
2772,7989498
2773,7916454
2774,1850000
2775,7259142
2776,7080850
2777,3500000
2778,645000
2779,645000
2780,2556520
2781,2550680
2782,2547056
2783,2524384
2784,2440356
2785,1020000
2786,4063423
2787,1000000
2788,1000000
2789,3972298
2790,3634287
2791,895000
2792,895000
2793,2723392
2794,2711616
2795,2680688
2796,2677556
2797,2608832
2798,645000
2799,3175288
2800,3112464
2801,3080872
2802,3059788
2803,3049180
2804,2572680
2805,2561584
2806,2554400
2807,2553812
2808,2549048
2809,2484320
2810,1230000
2811,1759000
2812,1759000
2813,1759000
2814,1758500
2815,1757500
2816,1757000
2817,1757500
2818,895000
2819,895000
2820,895000
2821,3517752
2822,3465592
2823,3454756
2824,6250000
2825,12388952
2826,3095000
2827,3095000
2828,3095000
2829,12050734
2830,3000000
2831,3000000
2832,11393496
2833,11032134
2834,8250000
2835,2750000
2836,8250000
2837,10966978
2838,10450986
2839,2578408
2840,2558044
2841,2533740
2842,2463724
2843,1230000
2844,1230000
2845,2781468
2846,2779044
2847,1380000
2848,1380000
2849,1380000
2850,2230000
2851,2922208
2852,2915120
2853,2912356
2854,2905528
2855,720000
2856,720000
2857,720000
2858,3572556
2859,3559644
2860,3550180
2861,880000
2862,3480587
2863,3476140
2864,3422960
2865,1600000
2866,1500000
2867,1500000
2868,1500000
2869,1500000
2870,6626656
2871,6458676
2872,6256100
2873,6140068
2874,1500000
2875,5766262
2876,1350000
2877,5214132
2878,2400000
2879,1200000
2880,1200000
2881,1200000
2882,1780000
2883,1770000
2884,1765000
2885,895000
2886,895000
2887,895000
2888,3511988
2889,3480872
2890,3449906
2891,645000
2892,645000
2893,645000
2894,645000
2895,645000
2896,1280000
2897,3033156
2898,1510000
2899,2965992
2900,2912356
2901,720000
2902,720000
2903,720000
2904,1230000
2905,2453388
2906,2440356
2907,2403052
2908,1200000
2909,1785000
2910,1785000
2911,1770000
2912,1756500
2913,1755000
2914,1755000
2915,1755000
2916,1755000
2917,3406136
2918,3404124
2919,1690000
2920,3342172
2921,3323141
2922,3257016
2923,805000
2924,805000
2925,3000000
2926,3000000
2927,11884316
2928,11847480
2929,8850000
2930,11495198
2931,11283012
2932,2750000
2933,10265742
2934,5000000
2935,5000000
2936,2500000
2937,5000000
2938,5000000
2939,9304310
2940,1230000
2941,1230000
2942,1230000
2943,1200000
2944,1200000
2945,2759480
2946,2728044
2947,2723392
2948,2723392
2949,1350000
2950,1350000
2951,1350000
2952,2862920
2953,2856176
2954,2842520
2955,2841712
2956,2831964
2957,2828804
2958,2826896
2959,2824252
2960,3413520
2961,845000
2962,3439421
2963,3304896
2964,3302264
2965,5894874
2966,1450000
2967,5652368
2968,5353700
2969,5118974
2970,4995052
2971,5083118
2972,4822976
2973,4812526
2974,4636650
2975,4393114
2976,4316308
2977,1075000
2978,1765000
2979,1765000
2980,1763000
2981,1762500
2982,1762000
2983,1760000
2984,855000
2985,3388032
2986,3342172
2987,3307100
2988,3288036
2989,3259490
2990,2452540
2991,1775000
2992,1770000
2993,1770000
2994,1765000
2995,1762000
2996,2872736
2997,2831564
2998,2830600
2999,2819648
3000,1380000
3001,2723392
3002,2701984
3003,1770000
3004,1770000
3005,1770000
3006,1765000
3007,1765000
3008,1765000
3009,1765000
3010,1755000
3011,1755000
3012,1755000
3013,1755000
3014,1755000
3015,805000
3016,805000
3017,805000
3018,805000
3019,3178808
3020,3175288
3021,3173984
3022,10737646
3023,10697790
3024,10525720
3025,10467662
3026,10342236
3027,10091351
3028,5000000
3029,5000000
3030,4550000
3031,4500000
3032,8912112
3033,8891810
3034,4300000
3035,8265106
3036,1200000
3037,1200000
3038,1770000
3039,1770000
3040,1770000
3041,1350000
3042,2689096
3043,2688632
3044,2647840
3045,2645252
3046,2634256
3047,2815148
3048,2809396
3049,2787768
3050,2777620
3051,2075000
3052,2763952
3053,1380000
3054,2757980
3055,3295040
3056,3261893
3057,3261676
3058,3252632
3059,3235512
3060,4951224
3061,4775936
3062,4629870
3063,4586050
3064,4501346
3065,4447230
3066,4280962
3067,4283580
3068,4082294
3069,1020000
3070,1000000
3071,3960836
3072,3884665
3073,3683180
3074,1810615
3075,1760000
3076,1760000
3077,1758500
3078,1756500
3079,1755000
3080,3256288
3081,3240408
3082,810000
3083,805000
3084,3206726
3085,3165196
3086,3163636
3087,1762000
3088,1760000
3089,1760000
3090,1760000
3091,1755000
3092,1755000
3093,1755000
3094,2701240
3095,1350000
3096,1350000
3097,1350000
3098,2692556
3099,2686056
3100,2677340
3101,1764000
3102,1762500
3103,1762000
3104,1762000
3105,1762000
3106,1755000
3107,1755000
3108,1715000
3109,1710000
3110,1710000
3111,570000
3112,1691600
3113,3138576
3114,3114440
3115,3099900
3116,3035628
3117,3032528
3118,1510000
3119,3013092
3120,2973956
3121,5000000
3122,9867484
3123,9705642
3124,7250000
3125,9590984
3126,9584160
3127,2050000
3128,2025000
3129,2025000
3130,2000000
3131,2000000
3132,7843422
3133,1765000
3134,1765000
3135,1765000
3136,1758000
3137,1757500
3138,1757500
3139,1757000
3140,2632316
3141,2616512
3142,2615236
3143,2603504
3144,2601948
3145,2598320
3146,2754884
3147,2748948
3148,2734536
3149,2733376
3150,2723292
3151,3235040
3152,805000
3153,3202596
3154,3191396
3155,1595000
3156,3175788
3157,3175663
3158,3146608
3159,4279682
3160,4258972
3161,4195778
3162,1000000
3163,1000000
3164,1000000
3165,3832093
3166,930000
3167,900000
3168,895000
3169,895000
3170,895000
3171,3505248
3172,1755000
3173,1755000
3174,1755000
3175,1755000
3176,1755000
3177,1755000
3178,3127256
3179,3121232
3180,770000
3181,3072012
3182,3065808
3183,3062212
3184,3027420
3185,1755000
3186,1716000
3187,570000
3188,1670000
3189,1670000
3190,1665000
3191,2663360
3192,2648292
3193,2647840
3194,2628804
3195,2621468
3196,1965000
3197,1760000
3198,1760000
3199,1760000
3200,1760000
3201,1758500
3202,1755000
3203,1755000
3204,1125000
3205,1685000
3206,1677000
3207,1675000
3208,1671000
3209,1080000
3210,1080000
3211,1080000
3212,2230000
3213,2922208
3214,2915120
3215,2912356
3216,2905528
3217,720000
3218,6900000
3219,2250000
3220,8601938
3221,2150000
3222,2100000
3223,2025000
3224,7638928
3225,7518394
3226,7507470
3227,3750000
3228,7450740
3229,1800000
3230,7193688
3231,7142282
3232,1755000
3233,2340000
3234,1755000
3235,1755000
3236,1755000
3237,2595572
3238,2594576
3239,645000
3240,645000
3241,645000
3242,2690372
3243,2676956
3244,2671564
3245,2665428
3246,3141964
3247,3129992
3248,3114256
3249,3078360
3250,3070200
3251,3057592
3252,3052620
3253,760000
3254,930000
3255,930000
3256,930000
3257,3681012
3258,920000
3259,895000
3260,895000
3261,895000
3262,3376928
3263,3351372
3264,3339392
3265,3323266
3266,3290860
3267,820000
3268,1755000
3269,1755000
3270,1755000
3271,1716000
3272,1710000
3273,570000
3274,570000
3275,3018892
3276,2967304
3277,2918564
3278,725000
3279,720000
3280,720000
3281,720000
3282,2870168
3283,1080000
3284,1080000
3285,1080000
3286,1080000
3287,1050000
3288,495000
3289,2609196
3290,2607108
3291,2601948
3292,2601948
3293,2599228
3294,2592548
3295,1755000
3296,1755000
3297,1755000
3298,1755000
3299,1755000
3300,1755000
3301,1755000
3302,1080000
3303,1080000
3304,1080000
3305,1080000
3306,1080000
3307,1054000
3308,1050000
3309,1050000
3310,720000
3311,720000
3312,2862920
3313,2856176
3314,2842520
3315,2841712
3316,2025000
3317,2025000
3318,2025000
3319,2025000
3320,2000000
3321,2000000
3322,4000000
3323,7018128
3324,6950156
3325,6782618
3326,6686906
3327,1600000
3328,1600000
3329,3050000
3330,6090582
3331,1755000
3332,1755000
3333,1755000
3334,1755000
3335,1755000
3336,1755000
3337,1755000
3338,1725000
3339,645000
3340,645000
3341,645000
3342,645000
3343,645000
3344,2661516
3345,2653428
3346,2647840
3347,2647832
3348,2641496
3349,2631900
3350,2622040
3351,2617904
3352,1510000
3353,3008392
3354,3008392
3355,2980560
3356,2948412
3357,735000
3358,735000
3359,3526524
3360,3523980
3361,3420524
3362,3387004
3363,3327576
3364,3279688
3365,3258620
3366,3248428
3367,805000
3368,805000
3369,570000
3370,570000
3371,1675000
3372,1080000
3373,1080000
3374,1080000
3375,1080000
3376,2866216
3377,2850892
3378,2848164
3379,2839356
3380,2771372
3381,1380000
3382,2752636
3383,2746020
3384,495000
3385,495000
3386,495000
3387,495000
3388,975000
3389,480000
3390,2588024
3391,2584580
3392,645000
3393,645000
3394,645000
3395,645000
3396,645000
3397,1755000
3398,1755000
3399,1755000
3400,1755000
3401,1755000
3402,1726000
3403,1715000
3404,1050000
3405,1050000
3406,1050000
3407,1050000
3408,1050000
3409,1050000
3410,2831964
3411,2828804
3412,2824252
3413,2815148
3414,2809396
3415,2787768
3416,4000000
3417,7989498
3418,7916454
3419,7915728
3420,7671000
3421,1907000
3422,1850000
3423,7375998
3424,3000000
3425,2975000
3426,1400000
3427,5488996
3428,2700000
3429,50268088
3430,5004300
3431,1716000
3432,1714000
3433,570000
3434,1710000
3435,570000
3436,645000
3437,645000
3438,645000
3439,2564792
3440,2554428
3441,2547868
3442,2616304
3443,2613008
3444,2606628
3445,2605376
3446,2598960
3447,2596604
3448,2595736
3449,2594580
3450,2912356
3451,2900224
3452,725000
3453,725000
3454,2882344
3455,720000
3456,3284164
3457,810000
3458,810000
3459,3233652
3460,805000
3461,3202596
3462,3217128
3463,3195772
3464,1595000
3465,3182292
3466,3176288
3467,3176038
3468,3158676
3469,1080000
3470,1080000
3471,1050000
3472,495000
3473,495000
3474,2725624
3475,2715952
3476,2704340
3477,1350000
3478,645000
3479,1935000
3480,1935000
3481,2568516
3482,2534348
3483,2465140
3484,1714000
3485,1713000
3486,570000
3487,570000
3488,570000
3489,1560000
3490,1515000
3491,500000
3492,500000
3493,495000
3494,2777620
3495,2075000
3496,2763952
3497,2757980
3498,2754884
3499,7259142
3500,7080850
3501,3500000
3502,3500000
3503,6829970
3504,6626656
3505,1250000
3506,4774972
3507,3500000
3508,4409034
3509,4406640
3510,4224568
3511,570000
3512,570000
3513,570000
3514,1710000
3515,1680000
3516,1665000
3517,1080000
3518,1080000
3519,2540680
3520,2534348
3521,1230000
3522,1230000
3523,1230000
3524,2594576
3525,645000
3526,645000
3527,645000
3528,1935000
3529,1935000
3530,645000
3531,720000
3532,720000
3533,720000
3534,720000
3535,720000
3536,2875844
3537,1420000
3538,3196324
3539,1595000
3540,3189028
3541,3177856
3542,3176288
3543,3123424
3544,3121000
3545,3106068
3546,3085912
3547,3082696
3548,2688756
3549,2647840
3550,2626300
3551,2617800
3552,2597320
3553,645000
3554,645000
3555,645000
3556,2460000
3557,1230000
3558,1230000
3559,1230000
3560,2453392
3561,1200000
3562,1200000
3563,1775000
3564,570000
3565,570000
3566,570000
3567,570000
3568,570000
3569,495000
3570,495000
3571,495000
3572,495000
3573,495000
3574,495000
3575,495000
3576,2748948
3577,2733376
3578,2690372
3579,2676956
3580,2671564
3581,2665428
3582,2661516
3583,6554012
3584,3250000
3585,6458676
3586,6256100
3587,6240410
3588,6236648
3589,2100000
3590,4183234
3591,4158150
3592,1030000
3593,4095336
3594,1020000
3595,1080000
3596,1080000
3597,1080000
3598,1080000
3599,1080000
3600,1050000
3601,1050000
3602,1230000
3603,1200000
3604,1200000
3605,1200000
3606,1775000
3607,1769000
3608,1767500
3609,645000
3610,645000
3611,645000
3612,645000
3613,645000
3614,2833268
3615,2820596
3616,2819648
3617,2819648
3618,2819280
3619,2816404
3620,2806784
3621,3175288
3622,3142640
3623,3076164
3624,3048024
3625,3040380
3626,3035668
3627,2993528
3628,745000
3629,1510000
3630,2932160
3631,720000
3632,720000
3633,720000
3634,720000
3635,720000
3636,645000
3637,645000
3638,645000
3639,645000
3640,645000
3641,1765000
3642,1765000
3643,1765000
3644,1762500
3645,1762000
3646,1760000
3647,1760000
3648,1710000
3649,1677000
3650,1675000
3651,1665000
3652,1080000
3653,1080000
3654,1080000
3655,1080000
3656,495000
3657,975000
3658,975000
3659,2653428
3660,2647840
3661,2647832
3662,2641496
3663,2622040
3664,2617904
3665,6140068
3666,1500000
3667,5766262
3668,4200000
3669,1400000
3670,1020000
3671,1005000
3672,3972364
3673,3747840
3674,3731632
3675,1050000
3676,500000
3677,495500
3678,495000
3679,495000
3680,495000
3681,1767500
3682,1767500
3683,1767000
3684,1767000
3685,1765000
3686,645000
3687,2578408
3688,2578408
3689,2572680
3690,2561584
3691,2781468
3692,2779044
3693,1380000
3694,1380000
3695,1380000
3696,2759480
3697,2728044
3698,2968984
3699,2936360
3700,2912356
3701,2894668
3702,2884672
3703,2843336
3704,2823420
3705,1380000
3706,2758724
3707,2754884
3708,1375000
3709,2748576
3710,645000
3711,2574820
3712,2559620
3713,2540192
3714,2484800
3715,1230000
3716,2440356
3717,2404224
3718,1760000
3719,1758500
3720,1757000
3721,1756800
3722,1756500
3723,1755000
3724,1050000
3725,1050000
3726,1560000
3727,495000
3728,495000
3729,2616304
3730,2613008
3731,2606628
3732,2605376
3733,2598960
3734,2596604
3735,2594580
3736,1350000
3737,2700000
3738,5214132
3739,2600000
3740,2600000
3741,1300000
3742,5199286
3743,3700180
3744,920000
3745,895000
3746,895000
3747,895000
3748,895000
3749,495000
3750,495000
3751,1765000
3752,1760000
3753,1765000
3754,1763000
3755,1763000
3756,1762500
3757,2556520
3758,2554400
3759,2553812
3760,2550680
3761,2549048
3762,2547056
3763,2723392
3764,2723392
3765,1350000
3766,1350000
3767,1350000
3768,1350000
3769,1350000
3770,720000
3771,720000
3772,720000
3773,720000
3774,2835948
3775,2747892
3776,2705592
3777,2702320
3778,1350000
3779,1350000
3780,1350000
3781,1350000
3782,2694948
3783,2403552
3784,1200000
3785,1200000
3786,1200000
3787,1200000
3788,1775000
3789,1771000
3790,1755000
3791,1755000
3792,1755000
3793,1755000
3794,1755000
3795,1755000
3796,495000
3797,495000
3798,495000
3799,495000
3800,495000
3801,645000
3802,645000
3803,1935000
3804,645000
3805,645000
3806,645000
3807,5083118
3808,4947817
3809,4822976
3810,4812526
3811,1200000
3812,4744876
3813,4732116
3814,2350000
3815,895000
3816,895000
3817,3546268
3818,3517312
3819,3491720
3820,3482180
3821,1762000
3822,1761000
3823,1760000
3824,1760000
3825,1760000
3826,1760000
3827,2533740
3828,2524384
3829,2484320
3830,1230000
3831,1230000
3832,1230000
3833,1230000
3834,2689096
3835,2688632
3836,2677608
3837,2647840
3838,2645252
3839,2634256
3840,2632316
3841,2618464
3842,2761736
3843,1380000
3844,1380000
3845,2754876
3846,2729312
3847,2688932
3848,2685196
3849,2682972
3850,2680000
3851,2678308
3852,2677908
3853,2677556
3854,1767500
3855,1765000
3856,1765000
3857,1765000
3858,1765000
3859,1760000
3860,1760000
3861,1755000
3862,1755000
3863,1755000
3864,1755000
3865,1755000
3866,1755000
3867,805000
3868,645000
3869,645000
3870,645000
3871,2578408
3872,2572680
3873,2561584
3874,4673694
3875,4636650
3876,4615266
3877,4430972
3878,1105000
3879,4393114
3880,870000
3881,3452043
3882,1720000
3883,3407364
3884,3403116
3885,3402116
3886,3397072
3887,845000
3888,1758000
3889,1757500
3890,1757500
3891,1757000
3892,2453388
3893,2440356
3894,2440356
3895,2403052
3896,2400000
3897,1200000
3898,1200000
3899,1200000
3900,2616512
3901,2615236
3902,2610404
3903,2603504
3904,2601948
3905,2598320
3906,2595572
3907,2594576
3908,2728676
3909,1350000
3910,2698832
3911,2691104
3912,2677556
3913,2667852
3914,2657248
3915,2653868
3916,2667800
3917,2663356
3918,2658376
3919,2637480
3920,2629676
3921,1760000
3922,1759000
3923,1759000
3924,1758000
3925,1757500
3926,1756000
3927,1756000
3928,1755000
3929,1755000
3930,1755000
3931,1755000
3932,1755000
3933,1725000
3934,1725000
3935,1720000
3936,2556520
3937,2554400
3938,2553812
3939,2550680
3940,2549048
3941,2547056
3942,2524384
3943,4316308
3944,1075000
3945,4283580
3946,4233412
3947,4086966
3948,3368704
3949,3342172
3950,1660000
3951,1645000
3952,3278816
3953,815000
3954,3259940
3955,1756500
3956,1756500
3957,1756000
3958,1756000
3959,1755500
3960,1755000
3961,1755000
3962,1200000
3963,1785000
3964,1785000
3965,1780000
3966,1770000
3967,1770000
3968,1935000
3969,645000
3970,645000
3971,1935000
3972,645000
3973,645000
3974,645000
3975,2647840
3976,2647840
3977,2625636
3978,655000
3979,2619824
3980,2616192
3981,2616140
3982,2614884
3983,657000
3984,2621920
3985,2621144
3986,655000
3987,2618480
3988,2617892
3989,2616192
3990,1755000
3991,1755000
3992,1755000
3993,1755000
3994,1755000
3995,1717500
3996,1717500
3997,1710000
3998,1710000
3999,1710000
4000,570000
4001,570000
4002,2484320
4003,1230000
4004,1230000
4005,2453388
4006,2440356
4007,2440356
4008,2403052
4009,2400000
4010,4082294
4011,1020000
4012,1020000
4013,4063423
4014,1000000
4015,1000000
4016,3243364
4017,810000
4018,3221516
4019,805000
4020,805000
4021,1755000
4022,1755000
4023,1755000
4024,1755000
4025,1755000
4026,1755000
4027,1755000
4028,1755000
4029,1770000
4030,1770000
4031,1770000
4032,1765000
4033,1765000
4034,1765000
4035,1765000
4036,1765000
4037,645000
4038,645000
4039,645000
4040,645000
4041,645000
4042,2602672
4043,2601948
4044,2601812
4045,2600316
4046,2594576
4047,2586220
4048,2613804
4049,2600956
4050,765000
4051,645000
4052,645000
4053,645000
4054,645000
4055,1755000
4056,1755000
4057,1755000
4058,1755000
4059,1755000
4060,1755000
4061,1755000
4062,1680000
4063,1675000
4064,1670000
4065,1670000
4066,1080000
4067,1080000
4068,1200000
4069,1200000
4070,1200000
4071,1200000
4072,1785000
4073,1785000
4074,1780000
4075,1000000
4076,3972298
4077,3960836
4078,3884665
4079,3683180
4080,3634287
4081,805000
4082,805000
4083,805000
4084,805000
4085,805000
4086,1755000
4087,1755000
4088,1755000
4089,1755000
4090,1755000
4091,1765000
4092,1765000
4093,1765000
4094,1765000
4095,1764000
4096,1763000
4097,1762500
4098,1762500
4099,645000
4100,645000
4101,645000
4102,645000
4103,2578408
4104,2564792
4105,2558044
4106,2554428
4107,645000
4108,645000
4109,645000
4110,645000
4111,645000
4112,645000
4113,645000
4114,645000
4115,645000
4116,2578408
4117,2578184
4118,2560776
4119,1755000
4120,1755000
4121,1723000
4122,1722000
4123,1720000
4124,1716000
4125,1713500
4126,1080000
4127,1080000
4128,1080000
4129,1080000
4130,1050000
4131,1050000
4132,1050000
4133,1770000
4134,1770000
4135,1770000
4136,1770000
4137,1770000
4138,1810615
4139,900000
4140,895000
4141,895000
4142,895000
4143,895000
4144,805000
4145,3217532
4146,3213428
4147,3210872
4148,3170808
4149,3146936
4150,3142732
4151,1755000
4152,1755000
4153,1755000
4154,1755000
4155,1755000
4156,1755000
4157,1762000
4158,1762000
4159,1762000
4160,1762000
4161,1760000
4162,1760000
4163,2547868
4164,2540680
4165,2534348
4166,2463724
4167,1230000
4168,1230000
4169,1230000
4170,1230000
4171,645000
4172,645000
4173,645000
4174,645000
4175,2578408
4176,2578408
4177,2578408
4178,2550200
4179,2545060
4180,2535776
4181,2534392
4182,2474948
4183,1230000
4184,570000
4185,570000
4186,570000
4187,1710000
4188,1710000
4189,1710000
4190,1050000
4191,1050000
4192,1560000
4193,495000
4194,495000
4195,495000
4196,495000
4197,1765000
4198,1765000
4199,1765000
4200,1765000
4201,1765000
4202,1765000
4203,1765000
4204,1764000
4205,895000
4206,895000
4207,895000
4208,895000
4209,3511988
4210,1540000
4211,3062792
